,tweet_id,source,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,pred_dog_breed,is_quote_status,retweet_count,favorite_count,lang,time,date
0,892177421306343426,Twitter for iPhone,13,10,Tilly,False,False,False,False,Chihuahua,False,5280,29234,English,00:17:27,01/08/2017
1,891815181378084864,Twitter for iPhone,12,10,Archie,False,False,False,False,Chihuahua,False,3466,21976,English,00:18:03,31/07/2017
2,891689557279858688,Twitter for iPhone,13,10,Darla,False,False,False,False,Labrador_retriever,False,7190,36777,English,15:58:51,30/07/2017
3,891327558926688256,Twitter for iPhone,12,10,Franklin,False,False,False,False,basset,False,7723,35171,English,16:00:24,29/07/2017
4,891087950875897856,Twitter for iPhone,13,10,None,False,False,False,False,Chesapeake_Bay_retriever,False,2587,17737,English,00:08:17,29/07/2017
5,890971913173991426,Twitter for iPhone,13,10,Jax,False,False,False,False,Appenzeller,False,1649,10322,English,16:27:12,28/07/2017
6,890729181411237888,Twitter for iPhone,13,10,None,False,False,False,False,Pomeranian,False,15694,56636,English,00:22:40,28/07/2017
7,890609185150312448,Twitter for iPhone,13,10,Zoey,False,False,False,False,Irish_terrier,False,3605,24436,English,16:25:51,27/07/2017
8,890240255349198849,Twitter for iPhone,14,10,Cassie,True,False,False,False,Pembroke,False,6079,27849,English,15:59:51,26/07/2017
9,890006608113172480,Twitter for iPhone,13,10,Koda,False,False,False,False,Samoyed,False,6120,26953,English,00:31:25,26/07/2017
10,889880896479866881,Twitter for iPhone,13,10,Bruno,False,False,False,False,French_bulldog,False,4144,24495,English,16:11:53,25/07/2017
11,889665388333682689,Twitter for iPhone,13,10,None,False,False,False,True,Pembroke,False,8311,41873,English,01:55:32,25/07/2017
12,889638837579907072,Twitter for iPhone,12,10,Ted,False,False,False,False,French_bulldog,False,3702,23576,English,00:10:02,25/07/2017
13,889531135344209921,Twitter for iPhone,13,10,Stuart,False,False,False,True,golden_retriever,False,1874,13304,English,17:02:04,24/07/2017
14,889278841981685760,Twitter for iPhone,13,10,Oliver,False,False,False,False,whippet,False,4426,22014,English,00:19:32,24/07/2017
15,888917238123831296,Twitter for iPhone,12,10,Jim,False,False,False,False,golden_retriever,False,3746,25518,English,00:22:39,23/07/2017
16,888804989199671297,Twitter for iPhone,13,10,Zeke,False,False,False,False,golden_retriever,False,3518,22384,English,16:56:37,22/07/2017
17,888554962724278272,Twitter for iPhone,13,10,Ralphus,False,False,False,False,Siberian_husky,False,2868,17253,English,00:23:06,22/07/2017
18,888078434458587136,Twitter for iPhone,12,10,Gerald,False,False,False,False,French_bulldog,False,2886,19094,English,16:49:33,20/07/2017
19,887705289381826560,Twitter for iPhone,13,10,Jeffrey,False,False,False,False,basset,False,4522,26530,English,16:06:48,19/07/2017
20,887473957103951883,Twitter for iPhone,13,10,Canela,False,False,False,False,Pembroke,False,14971,59976,English,00:47:34,19/07/2017
21,887343217045368832,Twitter for iPhone,13,10,None,False,False,False,False,Mexican_hairless,False,8787,29482,English,16:08:03,18/07/2017
22,887101392804085760,Twitter for iPhone,12,10,None,False,False,False,False,Samoyed,False,4975,26887,English,00:07:08,18/07/2017
23,886983233522544640,Twitter for iPhone,13,10,Maya,False,False,False,False,Chihuahua,False,6294,30257,English,16:17:36,17/07/2017
24,886736880519319552,Twitter for iPhone,13,10,Mingus,False,False,False,False,kuvasz,False,2619,10458,English,23:58:41,16/07/2017
25,886366144734445568,Twitter for iPhone,12,10,Roscoe,False,False,True,False,French_bulldog,False,2613,18498,English,23:25:31,15/07/2017
26,886258384151887873,Twitter for iPhone,13,10,Waffles,False,False,False,False,pug,False,5260,24443,English,16:17:19,15/07/2017
27,885984800019947520,Twitter for iPhone,12,10,Jimbo,False,False,False,False,Blenheim_spaniel,False,5591,28488,English,22:10:11,14/07/2017
28,885528943205470208,Twitter for iPhone,13,10,Maisey,False,False,False,False,pug,False,5310,31500,English,15:58:47,13/07/2017
29,885167619883638784,Twitter for iPhone,13,10,None,False,False,False,False,malamute,False,3655,19190,English,16:03:00,12/07/2017
30,884925521741709313,Twitter for iPhone,12,10,Earl,False,False,False,False,Italian_greyhound,False,14954,66956,English,00:01:00,12/07/2017
31,884876753390489601,Twitter for iPhone,13,10,Lola,False,False,False,False,chow,False,4646,24299,English,20:47:12,11/07/2017
32,884562892145688576,Twitter for iPhone,13,10,Kevin,False,False,False,False,pug,False,3897,21241,English,00:00:02,11/07/2017
33,884441805382717440,Twitter for iPhone,14,10,None,False,False,False,False,Pembroke,False,4780,23791,English,15:58:53,10/07/2017
34,884162670584377345,Twitter for iPhone,12,10,Yogi,True,False,False,False,German_shepherd,False,2493,17897,English,21:29:42,09/07/2017
35,883838122936631299,Twitter for iPhone,12,10,Noah,False,False,False,False,Doberman,False,2849,19086,English,00:00:04,09/07/2017
36,883482846933004288,Twitter for iPhone,5,10,Bella,False,False,False,False,golden_retriever,False,8231,40052,English,00:28:19,08/07/2017
37,883360690899218434,Twitter for iPhone,13,10,Grizzwald,False,True,False,False,chow,False,3061,19884,English,16:22:55,07/07/2017
38,883117836046086144,Twitter for iPhone,13,10,None,False,False,False,False,golden_retriever,False,5513,32399,English,00:17:54,07/07/2017
39,882992080364220416,Twitter for iPhone,13,10,Rusty,False,False,False,False,Eskimo_dog,False,3231,20915,English,15:58:11,06/07/2017
40,882762694511734784,Twitter for iPhone,12,10,Gus,False,False,True,False,Labrador_retriever,False,4080,24703,English,00:46:41,06/07/2017
41,882627270321602560,Twitter for iPhone,13,10,Stanley,False,False,False,False,Pembroke,False,5046,24523,English,15:48:34,05/07/2017
42,882268110199369728,Twitter for iPhone,13,10,Alfy,False,False,False,False,golden_retriever,False,9590,39058,English,16:01:23,04/07/2017
43,882045870035918850,Twitter for iPhone,13,10,Koko,False,False,False,False,golden_retriever,False,4070,25626,English,01:18:17,04/07/2017
44,881906580714921986,Twitter for iPhone,12,10,Rey,False,False,False,False,Weimaraner,False,2843,21379,English,16:04:48,03/07/2017
45,881666595344535552,Twitter for iPhone,13,10,Gary,False,False,False,False,Saluki,False,8921,44407,English,00:11:11,03/07/2017
46,881536004380872706,Twitter for iPhone,14,10,a,False,False,True,False,Samoyed,False,13357,43302,English,15:32:16,02/07/2017
47,880872448815771648,Twitter for iPhone,12,10,None,False,False,False,False,Pembroke,False,3193,18653,English,19:35:32,30/06/2017
48,880465832366813184,Twitter for iPhone,12,10,Bella,False,False,False,False,golden_retriever,False,5198,24937,English,16:39:47,29/06/2017
49,880221127280381952,Twitter for iPhone,12,10,Jesse,False,False,False,False,Chihuahua,False,3452,23576,English,00:27:25,29/06/2017
50,880095782870896641,Twitter for iPhone,11,10,None,False,False,False,False,miniature_pinscher,False,3637,24239,English,16:09:20,28/06/2017
51,879862464715927552,Twitter for iPhone,13,10,Romeo,False,False,False,False,basset,False,2916,19645,English,00:42:13,28/06/2017
52,879492040517615616,Twitter for iPhone,12,10,Bailey,False,False,False,False,German_short-haired_pointer,False,2622,20645,English,00:10:17,27/06/2017
53,879415818425184262,Twitter for iPhone,13,10,Duddles,False,False,False,False,English_springer,False,37258,92523,English,19:07:24,26/06/2017
54,879376492567855104,Twitter for iPhone,12,10,Jack,False,False,False,False,Labrador_retriever,False,2635,14800,English,16:31:08,26/06/2017
55,879008229531029506,Twitter for iPhone,13,10,Beau,False,False,False,False,vizsla,False,2233,16725,English,16:07:47,25/06/2017
56,878776093423087618,Twitter for iPhone,13,10,Snoopy,False,False,False,True,Italian_greyhound,False,3422,17077,English,00:45:22,25/06/2017
57,878281511006478336,Twitter for iPhone,13,10,Shadow,False,False,False,False,basset,False,1071,6761,English,16:00:04,23/06/2017
58,878057613040115712,Twitter for iPhone,14,10,Emmy,False,False,False,False,French_bulldog,False,5715,37023,English,01:10:23,23/06/2017
59,877736472329191424,Twitter for iPhone,13,10,Aja,False,False,False,False,Chesapeake_Bay_retriever,False,15742,68980,English,03:54:17,22/06/2017
60,877556246731214848,Twitter for iPhone,12,10,Penny,False,False,False,False,basset,False,3155,19840,English,15:58:08,21/06/2017
61,877316821321428993,Twitter for iPhone,13,10,Dante,False,False,False,False,Saluki,False,4327,24060,English,00:06:44,21/06/2017
62,877201837425926144,Twitter for iPhone,12,10,Nelly,False,False,False,False,Pembroke,False,4608,23792,English,16:29:50,20/06/2017
63,876838120628539392,Twitter for iPhone,12,10,Ginger,False,False,True,False,bloodhound,False,2796,18164,English,16:24:33,19/06/2017
64,876484053909872640,Twitter for iPhone,13,10,Benedict,False,False,False,False,golden_retriever,False,1992,16513,English,16:57:37,18/06/2017
65,876120275196170240,Twitter for iPhone,13,10,Venti,False,False,False,False,Bernese_mountain_dog,False,3891,24618,English,16:52:05,17/06/2017
66,875747767867523072,Twitter for iPhone,13,10,Goose,False,False,False,False,Labrador_retriever,False,3567,22034,English,16:11:53,16/06/2017
67,875144289856114688,Twitter for iPhone,13,10,Nugget,False,False,False,False,Siberian_husky,False,4135,19364,English,00:13:52,15/06/2017
68,875021211251597312,Twitter for iPhone,12,10,None,False,False,False,False,West_Highland_white_terrier,False,3956,22489,English,16:04:48,14/06/2017
69,874680097055178752,Twitter for iPhone,12,10,Cash,False,False,False,False,Labrador_retriever,False,3908,24515,English,17:29:20,13/06/2017
70,874296783580663808,Twitter for iPhone,13,10,Jed,False,False,True,False,cocker_spaniel,False,3472,22890,English,16:06:11,12/06/2017
71,874057562936811520,Twitter for iPhone,12,10,None,False,False,False,False,flat-coated_retriever,False,3369,20056,English,00:15:36,12/06/2017
72,874012996292530176,Twitter for iPhone,13,10,Sebastian,False,False,False,True,Cardigan,False,8559,30034,English,21:18:31,11/06/2017
73,873580283840344065,Twitter for iPhone,13,10,None,False,False,False,False,Newfoundland,False,3334,21321,English,16:39:04,10/06/2017
74,873213775632977920,Twitter for iPhone,12,10,Sierra,False,False,True,False,vizsla,False,1326,6299,English,16:22:42,09/06/2017
75,872967104147763200,Twitter for iPhone,12,10,None,True,False,False,False,Labrador_retriever,False,4546,23986,English,00:02:31,09/06/2017
76,872820683541237760,Twitter for iPhone,13,10,None,False,False,False,False,pug,False,3159,13028,English,14:20:41,08/06/2017
77,872620804844003328,Twitter for iPhone,13,10,Monkey,False,False,False,False,cocker_spaniel,False,3058,18271,English,01:06:27,08/06/2017
78,872486979161796608,Twitter for iPhone,12,10,None,False,False,False,False,Pembroke,False,7691,35995,English,16:14:40,07/06/2017
79,872122724285648897,Twitter for iPhone,12,10,Kody,False,False,False,False,pug,False,6809,30118,English,16:07:15,06/06/2017
80,871879754684805121,Twitter for iPhone,13,10,Lassie,False,False,False,False,Shetland_sheepdog,False,9214,32970,English,00:01:46,06/06/2017
81,871762521631449091,Twitter for iPhone,12,10,Rover,False,False,True,False,Labrador_retriever,False,2959,17823,English,16:15:56,05/06/2017
82,871515927908634625,Twitter for iPhone,12,10,Napolean,True,False,False,False,komondor,False,2928,17848,English,23:56:03,04/06/2017
83,871032628920680449,Twitter for iPhone,13,10,Boomer,False,False,False,False,kelpie,False,3215,20103,English,15:55:36,03/06/2017
84,870656317836468226,Twitter for iPhone,13,10,Cody,False,False,False,False,Pembroke,False,2192,10860,English,15:00:16,02/06/2017
85,870374049280663552,Twitter for iPhone,13,10,Zoey,False,False,False,False,golden_retriever,False,22673,73746,English,20:18:38,01/06/2017
86,870308999962521604,Twitter for iPhone,13,10,Rumble,False,False,False,False,Greater_Swiss_Mountain_dog,False,3538,19426,English,16:00:09,01/06/2017
87,869772420881756160,Twitter for iPhone,13,10,Dewey,False,False,False,False,Pembroke,False,8663,37895,English,04:27:59,31/05/2017
88,869702957897576449,Twitter for iPhone,13,10,Stanley,False,False,False,False,Pembroke,False,5367,24977,English,23:51:58,30/05/2017
89,869596645499047938,Twitter for iPhone,12,10,Scout,True,False,False,False,Chihuahua,False,2630,14142,English,16:49:31,30/05/2017
90,869227993411051520,Twitter for iPhone,13,10,Gizmo,False,False,False,False,Pembroke,False,3192,18080,English,16:24:37,29/05/2017
91,868880397819494401,Twitter for iPhone,14,10,Walter,False,False,False,False,French_bulldog,False,12210,57746,English,17:23:24,28/05/2017
92,868622495443632128,Twitter for iPhone,13,10,None,False,False,False,False,Labrador_retriever,False,4448,23573,English,00:18:35,28/05/2017
93,868552278524837888,Twitter for iPhone,12,10,Cooper,False,False,False,False,whippet,False,1745,8941,English,19:39:34,27/05/2017
94,867900495410671616,Twitter for iPhone,12,10,None,False,False,False,False,Labrador_retriever,False,3555,21530,English,00:29:37,26/05/2017
95,867774946302451713,Twitter for iPhone,13,10,Harold,False,False,False,False,Border_collie,False,6231,30160,English,16:10:44,25/05/2017
96,867421006826221569,Twitter for iPhone,12,10,Shikha,False,False,False,True,Eskimo_dog,False,2109,14301,English,16:44:18,24/05/2017
97,867051520902168576,Twitter for iPhone,13,10,None,False,False,False,False,Samoyed,False,6756,28614,English,16:16:06,23/05/2017
98,866686824827068416,Twitter for iPhone,12,10,Lili,False,False,False,False,flat-coated_retriever,False,2955,17073,English,16:06:55,22/05/2017
99,866450705531457537,Twitter for iPhone,13,10,Jamesy,False,False,True,False,French_bulldog,False,30083,108516,English,00:28:40,22/05/2017
100,866334964761202691,Twitter for iPhone,12,10,Coco,False,False,False,False,Samoyed,False,12167,46439,English,16:48:45,21/05/2017
101,865718153858494464,Twitter for iPhone,13,10,Boomer,False,False,False,False,golden_retriever,False,4821,22856,English,23:57:46,19/05/2017
102,865359393868664832,Twitter for iPhone,13,10,Sammy,False,False,False,False,Chesapeake_Bay_retriever,False,4273,23517,English,00:12:11,19/05/2017
103,865006731092295680,Twitter for iPhone,13,10,Nelly,False,False,False,False,Pembroke,False,6641,24969,English,00:50:50,18/05/2017
104,864279568663928832,Twitter for iPhone,12,10,Meatball,False,False,False,False,bull_mastiff,False,2573,13031,English,00:41:21,16/05/2017
105,864197398364647424,Twitter for iPhone,13,10,Paisley,False,False,False,False,golden_retriever,False,7560,26558,English,19:14:50,15/05/2017
106,863553081350529029,Twitter for iPhone,13,10,Neptune,False,False,False,False,Eskimo_dog,False,3617,13639,English,00:34:33,14/05/2017
107,863432100342583297,Twitter for iPhone,12,10,Belle,False,False,False,False,Staffordshire_bullterrier,False,4545,21235,English,16:33:49,13/05/2017
108,863079547188785154,Twitter for iPhone,14,10,None,False,False,False,False,Lakeland_terrier,False,950,7869,English,17:12:53,12/05/2017
109,863062471531167744,Twitter for iPhone,13,10,Quinn,False,False,False,False,French_bulldog,False,2087,7501,English,16:05:02,12/05/2017
110,862831371563274240,Twitter for iPhone,13,10,Zooey,False,False,False,False,Australian_terrier,False,4449,17178,English,00:46:44,12/05/2017
111,862722525377298433,Twitter for iPhone,11,10,Dave,False,False,False,False,basset,False,3079,15289,English,17:34:13,11/05/2017
112,862096992088072192,Twitter for iPhone,13,10,None,False,False,False,False,chow,False,19924,66009,English,00:08:34,10/05/2017
113,861383897657036800,Twitter for iPhone,13,10,Hobbes,False,False,False,False,Cardigan,False,9239,32194,English,00:54:59,08/05/2017
114,861288531465048066,Twitter for iPhone,13,10,None,False,False,False,False,Bouvier_des_Flandres,False,3578,15310,English,18:36:02,07/05/2017
115,861005113778896900,Twitter for iPhone,12,10,Burt,False,False,False,False,German_shepherd,False,3322,14959,English,23:49:50,06/05/2017
116,860563773140209665,Twitter for iPhone,13,10,Lorenzo,False,False,False,False,Cardigan,False,1851,6704,English,18:36:06,05/05/2017
117,860524505164394496,Twitter for iPhone,13,10,Carl,False,False,False,False,Bedlington_terrier,False,4589,21187,English,16:00:04,05/05/2017
118,859924526012018688,Twitter for iPhone,12,10,Milky,False,False,False,False,French_bulldog,False,3573,17576,English,00:15:58,04/05/2017
119,859851578198683649,Twitter for iPhone,13,10,Trooper,False,False,False,False,Labrador_retriever,False,3061,13950,English,19:26:06,03/05/2017
120,859607811541651456,Twitter for iPhone,13,10,None,False,False,False,True,golden_retriever,False,1361,16790,English,03:17:27,03/05/2017
121,859196978902773760,Twitter for iPhone,12,10,quite,False,False,False,False,malamute,False,26191,80188,English,00:04:57,02/05/2017
122,858843525470990336,Twitter for iPhone,13,10,None,True,False,False,False,golden_retriever,False,3019,14088,English,00:40:27,01/05/2017
123,858471635011153920,Twitter for iPhone,13,10,Sophie,False,False,False,False,Pembroke,False,4243,19429,English,00:02:42,30/04/2017
124,858107933456039936,Twitter for iPhone,12,10,Wyatt,False,False,False,False,golden_retriever,False,2534,14193,English,23:57:28,28/04/2017
125,857989990357356544,Twitter for iPhone,12,10,Rosie,False,False,False,False,French_bulldog,False,2261,14461,English,16:08:49,28/04/2017
126,857746408056729600,Twitter for iPhone,13,10,Thor,False,False,False,False,Labrador_retriever,False,9320,30721,English,00:00:54,28/04/2017
127,857393404942143489,Twitter for iPhone,13,10,None,False,False,False,False,malamute,False,1438,5299,English,00:38:11,27/04/2017
128,857263160327368704,Twitter for iPhone,13,10,Oscar,False,False,False,False,Samoyed,False,3964,18205,English,16:00:39,26/04/2017
129,857029823797047296,Twitter for iPhone,12,10,Zeke,False,False,False,False,golden_retriever,False,3475,16997,English,00:33:27,26/04/2017
130,856543823941562368,Twitter for iPhone,12,10,Callie,False,False,False,False,Boston_bull,False,2537,14796,English,16:22:16,24/04/2017
131,856526610513747968,Twitter for iPhone,14,10,None,False,False,False,False,Old_English_sheepdog,False,1651,10806,English,15:13:52,24/04/2017
132,856282028240666624,Twitter for iPhone,14,10,Cermet,False,False,False,False,Chihuahua,False,5565,25157,English,23:01:59,23/04/2017
133,855851453814013952,Twitter for iPhone,13,10,None,True,False,False,True,flat-coated_retriever,False,16088,41816,English,18:31:02,22/04/2017
134,855459453768019968,Twitter for iPhone,12,10,quite,False,False,False,False,Blenheim_spaniel,False,7288,27026,English,16:33:22,21/04/2017
135,854732716440526848,Twitter for iPhone,12,10,Marlee,False,False,False,False,Pembroke,False,5336,20619,English,16:25:34,19/04/2017
136,854482394044301312,Twitter for iPhone,13,10,Arya,False,False,False,False,Chihuahua,False,6005,26508,English,23:50:52,18/04/2017
137,854365224396361728,Twitter for iPhone,13,10,Einstein,False,False,False,False,Pembroke,False,4135,17162,English,16:05:17,18/04/2017
138,854120357044912130,Twitter for iPhone,14,10,None,False,False,True,False,black-and-tan_coonhound,False,6576,29142,English,23:52:16,17/04/2017
139,854010172552949760,Twitter for iPhone,11,10,None,True,True,False,False,English_springer,False,2786,14812,English,16:34:26,17/04/2017
140,853760880890318849,Twitter for iPhone,12,10,Alice,False,False,False,False,miniature_pinscher,False,5107,26013,English,00:03:50,17/04/2017
141,853639147608842240,Twitter for iPhone,13,10,None,False,False,False,False,German_shepherd,False,8849,31474,English,16:00:07,16/04/2017
142,852912242202992640,Twitter for iPhone,12,10,Benny,False,False,False,False,Great_Dane,False,1594,8236,English,15:51:39,14/04/2017
143,852672615818899456,Twitter for iPhone,12,10,Aspen,False,False,False,False,golden_retriever,False,1906,13619,English,23:59:28,13/04/2017
144,852553447878664193,Twitter for iPhone,13,10,Jarod,False,False,False,False,bloodhound,False,3103,14868,English,16:05:56,13/04/2017
145,852189679701164033,Twitter for iPhone,12,10,Sailor,False,False,False,False,Bernese_mountain_dog,False,1417,10562,English,16:00:27,12/04/2017
146,851591660324737024,Twitter for iPhone,11,10,None,False,False,False,False,Cardigan,False,3123,14925,English,00:24:08,11/04/2017
147,851224888060895234,Twitter for iPhone,13,10,Snoop,False,False,False,False,standard_poodle,False,5163,18993,English,00:06:42,10/04/2017
148,850753642995093505,Twitter for iPhone,11,10,Kyle,False,False,False,False,pug,False,8059,28071,English,16:54:09,08/04/2017
149,850380195714523136,Twitter for iPhone,13,10,Leo,False,False,False,False,Yorkshire_terrier,False,2325,12052,English,16:10:12,07/04/2017
150,850145622816686080,Twitter for iPhone,11,10,Riley,False,False,False,False,kelpie,False,3387,15013,English,00:38:06,07/04/2017
151,850019790995546112,Twitter for iPhone,12,10,Boomer,False,False,True,False,Shetland_sheepdog,False,4358,18747,English,16:18:05,06/04/2017
152,849776966551130114,Twitter for iPhone,12,10,None,False,False,False,False,Chihuahua,False,6802,27870,English,00:13:11,06/04/2017
153,849412302885593088,Twitter for iPhone,12,10,Noosh,False,False,False,False,schipperke,False,2823,14656,English,00:04:08,05/04/2017
154,848690551926992896,Twitter for iPhone,12,10,None,False,False,False,False,flat-coated_retriever,False,3914,23225,English,00:16:10,03/04/2017
155,848324959059550208,Twitter for iPhone,12,10,Odin,False,False,False,False,malamute,False,4135,22777,English,00:03:26,02/04/2017
156,848212111729840128,Twitter for iPhone,6,10,Jerry,False,False,False,False,Bedlington_terrier,False,2712,15017,English,16:35:01,01/04/2017
157,847842811428974592,Twitter for iPhone,12,10,Rontu,False,False,False,False,Bernese_mountain_dog,False,1186,5005,English,16:07:33,31/03/2017
158,847606175596138505,Twitter for iPhone,12,10,Cannon,False,False,False,False,Cardigan,False,3078,17326,English,00:27:14,31/03/2017
159,847251039262605312,Twitter for iPhone,12,10,Furzey,False,False,False,False,Airedale,False,3909,18931,English,00:56:03,30/03/2017
160,847157206088847362,Twitter for iPhone,11,10,Daisy,False,False,False,False,Staffordshire_bullterrier,False,5247,18346,English,18:43:12,29/03/2017
161,847116187444137987,Twitter for iPhone,11,10,None,False,False,False,False,American_Staffordshire_terrier,False,2871,19844,English,16:00:12,29/03/2017
162,846874817362120707,Twitter for iPhone,13,10,Tuck,False,False,False,False,Shetland_sheepdog,False,3543,18583,English,00:01:05,29/03/2017
163,846514051647705089,Twitter for iPhone,13,10,Barney,True,False,False,False,golden_retriever,False,10356,41083,English,00:07:32,28/03/2017
164,846153765933735936,Twitter for iPhone,13,10,Vixen,False,False,False,False,giant_schnauzer,False,8153,29045,English,00:15:53,27/03/2017
165,846042936437604353,Twitter for iPhone,12,10,Jarvis,False,False,False,False,golden_retriever,False,2582,14788,English,16:55:29,26/03/2017
166,845812042753855489,Twitter for iPhone,13,10,None,False,False,False,False,Samoyed,False,7847,26956,English,01:38:00,26/03/2017
167,845677943972139009,Twitter for iPhone,12,10,None,False,False,False,False,chow,False,4374,23384,English,16:45:08,25/03/2017
168,845397057150107648,Twitter for iPhone,13,10,Mimosa,True,False,False,False,Dandie_Dinmont,False,1619,7072,English,22:08:59,24/03/2017
169,845306882940190720,Twitter for iPhone,12,10,Pickles,False,False,True,False,Irish_water_spaniel,False,4847,21578,English,16:10:40,24/03/2017
170,844979544864018432,Twitter for iPhone,13,10,None,False,False,False,False,Shetland_sheepdog,False,2306,12646,English,18:29:57,23/03/2017
171,844973813909606400,Twitter for iPhone,12,10,Brady,False,False,False,False,Labrador_retriever,False,2845,13907,English,18:07:10,23/03/2017
172,844223788422217728,Twitter for iPhone,12,10,Margo,False,False,False,False,Labrador_retriever,False,1987,12685,English,16:26:50,21/03/2017
173,843856843873095681,Twitter for iPhone,12,10,Sadie,False,False,False,False,Labrador_retriever,False,4165,19931,English,16:08:44,20/03/2017
174,843604394117681152,Twitter for iPhone,11,10,Hank,False,False,False,False,Labrador_retriever,False,2476,15662,English,23:25:35,19/03/2017
175,843235543001513987,Twitter for iPhone,13,10,Tycho,False,False,False,False,Pembroke,False,5390,19929,English,22:59:54,18/03/2017
176,842846295480000512,Twitter for iPhone,13,10,Charlie,False,False,False,False,Labrador_retriever,False,3313,14197,English,21:13:10,17/03/2017
177,842765311967449089,Twitter for iPhone,12,10,Indie,False,False,False,False,Labrador_retriever,False,1175,6284,English,15:51:22,17/03/2017
178,842535590457499648,Twitter for iPhone,13,10,Winnie,False,False,False,False,Pembroke,False,3171,16879,English,00:38:32,17/03/2017
179,842163532590374912,Twitter for iPhone,12,10,George,False,False,False,False,French_bulldog,False,5253,22689,English,00:00:07,16/03/2017
180,842115215311396866,Twitter for iPhone,12,10,Bentley,False,False,False,False,chow,False,2755,13007,English,20:48:07,15/03/2017
181,841680585030541313,Twitter for iPhone,12,10,Penny,False,False,False,False,Chihuahua,False,7146,24002,English,16:01:03,14/03/2017
182,841439858740625411,Twitter for iPhone,14,10,None,False,False,False,False,Labrador_retriever,False,3312,11704,English,00:04:30,14/03/2017
183,841314665196081154,Twitter Web Client,13,10,Max,False,False,False,False,Afghan_hound,False,4228,14721,English,15:47:01,13/03/2017
184,841077006473256960,Twitter for iPhone,12,10,Dawn,False,False,False,False,Brittany_spaniel,False,4880,21306,English,00:02:39,13/03/2017
185,840632337062862849,Twitter for iPhone,12,10,Maddie,False,False,False,False,golden_retriever,False,1620,8412,English,18:35:42,11/03/2017
186,840268004936019968,Twitter for iPhone,12,10,Monty,False,False,False,False,Chesapeake_Bay_retriever,False,5205,17857,English,18:27:58,10/03/2017
187,839990271299457024,Twitter for iPhone,13,10,Sojourner,False,False,False,False,Staffordshire_bullterrier,False,2065,12506,English,00:04:21,10/03/2017
188,839549326359670784,Twitter for iPhone,12,10,Winston,False,False,False,False,Norwich_terrier,False,7058,25534,English,18:52:12,08/03/2017
189,839239871831150596,Twitter for iPhone,13,10,Odie,False,False,False,False,Leonberg,False,5926,25185,English,22:22:32,07/03/2017
190,838921590096166913,Twitter for iPhone,13,10,Arlo,False,False,False,False,Border_terrier,False,1853,10404,English,01:17:48,07/03/2017
191,838561493054533637,Twitter for iPhone,13,10,Walter,False,False,False,False,kelpie,False,1230,10237,English,01:26:54,06/03/2017
192,838476387338051585,Twitter for iPhone,13,10,Stanley,False,False,False,False,Great_Pyrenees,False,4335,20924,English,19:48:43,05/03/2017
193,838083903487373313,Twitter for iPhone,13,10,Daisy,False,False,False,False,chow,False,2834,16427,English,17:49:08,04/03/2017
194,837820167694528512,Twitter for iPhone,12,10,None,False,False,True,False,golden_retriever,False,7139,31781,English,00:21:08,04/03/2017
195,837471256429613056,Twitter for iPhone,12,10,Vincent,False,False,False,False,Norwegian_elkhound,False,2060,11960,English,01:14:41,03/03/2017
196,837110210464448512,Twitter for iPhone,13,10,Clark,False,False,True,False,Siberian_husky,False,2177,15042,English,01:20:01,02/03/2017
197,836989968035819520,Twitter for iPhone,12,10,Mookie,False,False,False,False,toy_poodle,False,2109,11928,English,17:22:13,01/03/2017
198,836753516572119041,Twitter for iPhone,12,10,Meera,True,False,False,False,schipperke,False,4259,18086,English,01:42:39,01/03/2017
199,836260088725786625,Twitter for iPhone,13,10,Lucy,False,False,False,False,borzoi,False,3976,19912,English,17:01:56,27/02/2017
200,836001077879255040,Twitter for iPhone,13,10,None,False,False,False,False,Samoyed,False,3883,17856,English,23:52:43,26/02/2017
201,835574547218894849,Twitter for iPhone,11,10,Eli,False,False,False,False,Staffordshire_bullterrier,False,3293,16622,English,19:37:50,25/02/2017
202,835297930240217089,Twitter for iPhone,12,10,Ash,False,False,False,False,Rottweiler,False,2734,15407,English,01:18:40,25/02/2017
203,835264098648616962,Twitter for iPhone,12,10,Lola,False,False,False,False,Chesapeake_Bay_retriever,False,1540,7220,English,23:04:14,24/02/2017
204,835172783151792128,Twitter for iPhone,12,10,None,False,False,False,False,Border_collie,False,5288,24526,English,17:01:22,24/02/2017
205,835152434251116546,Twitter for iPhone,0,10,None,False,False,False,False,American_Staffordshire_terrier,False,2755,20898,English,15:40:31,24/02/2017
206,834931633769889797,Twitter for iPhone,12,10,Tucker,False,False,False,False,soft-coated_wheaten_terrier,False,1490,10082,English,01:03:08,24/02/2017
207,834786237630337024,Twitter for iPhone,13,10,Tobi,False,False,False,False,Border_terrier,False,5105,20168,English,15:25:23,23/02/2017
208,834574053763584002,Twitter for iPhone,13,10,None,True,False,False,False,golden_retriever,False,2311,12790,English,01:22:14,23/02/2017
209,834458053273591808,Twitter for iPhone,12,10,Chester,False,False,False,False,Rhodesian_ridgeback,False,1545,9017,English,17:41:18,22/02/2017
210,834209720923721728,Twitter for iPhone,12,10,Wilson,False,False,False,False,golden_retriever,False,4318,19214,English,01:14:30,22/02/2017
211,834086379323871233,Twitter for iPhone,12,10,Lipton,False,False,False,False,Labrador_retriever,False,2039,12216,English,17:04:24,21/02/2017
